Group,Year,Month,Day,Time,End Year,End Month,End Day,End Time,Display Date,Title,Detail,URL,Image URL
出来事,1948,4,1,,,,,,,事業報告より,"入会金、会費改正案
団体割引は会員吸引策としては最も巧果的なるを認めたるが現行団体最低単位五十人は実際上引上げの必要を認めらる即ち少数単位の団体を認むる方入会し易き様思はる
",,
出来事,1948,4,1,,,,,,,事業報告より,思斎寮は各社の合宿と異なり、伝統、プライドを持つ専門学校以上の独身者の修養寮舎なり。この問題(註：戦時中の食糧事情)のみを各社合宿と比較考慮は如何,,
出来事,1948,4,1,,,,,,,議事録,"会員紹介又は募集成功報酬金贈与規程
第一条　規則第十一条の会員紹介又は募集成功報酬金は入会金の一五％とし現実に紹介又は募集に尽力したる者に贈与す
第二条　本報奨金は入会金を入納したる後に贈与す
第三条　新入会員が会員の紹介によりたる場合は第一の紹介者に贈与す
第四条　新会員の入会が個人的尽力に基づかずして行はれたる場合は本報奨金を贈与せず
第五条　本規定は昭和23年4月1日より実施す
",,
出来事,1948,1,6,,,,,,,ロイヤル米陸軍長官、日本を共産主義の防壁とする旨演説,,,
出来事,1948,1,7,,,,,,,財閥同属支配力排除法公布施行,,,
出来事,1948,1,19,,,,,,,社会党大会、4党政策協定破棄 委員長：片山哲 書記長：浅沼稲次郎 に決定,,,
出来事,1948,1,21,,,,,,,議会開会,,,
出来事,1948,1,26,,,,,,,帝銀事件発生,,,
出来事,1948,2,4,,,,,,,全専売スト,,,
出来事,1948,2,5,,,,,,,造幣局スト,,,
出来事,1948,2,7,,,,,,,大蔵省三現業スト解決,,,
出来事,1948,2,10,,,,,,,片山内閣総辞職,,,
出来事,1948,2,11,,,,,,,地方自治体警察発足,,,
出来事,1948,2,13,,,,,,,産別民主化同盟結成,,,
出来事,1948,2,14,,,,,,,農業会解散,,,
出来事,1948,2,25,,,,,,,三月闘争始まる,,,
出来事,1948,3,3,,,,,,,民社国協の3党政策協定成立,,,
出来事,1948,3,7,,,,,,,新警察制度発足,,,
出来事,1948,3,10,,,,,,,芦田均、民・社・国協の連立内閣成立,,,
出来事,1948,3,15,,,,,,,民主自由党結党 総裁：吉田茂,,,
出来事,1948,3,26,,,,,,,全逓全国スト31日決行決まる,,,
出来事,1948,3,29,,,,,,,"GHQ,全逓スト中止の覚書",,,
出来事,1948,3,31,,,,,,,"GHQ,マーカット経済科学局長、地域スト・一斉賜暇禁止の声明",,,
出来事,1948,4,12,,,,,,,日経連発足,,,
出来事,1948,4,30,,,,,,,農業手形制度実施,,,
出来事,1948,5,1,,,,,,,海上保安庁設置,,,
出来事,1948,5,22,,,,,,,追放解除129人,,,
出来事,1948,6,11,,,,,,,最高検、献金問題で西尾末広国務相起訴決定 7月6日辞任,,,
出来事,1948,6,23,,,,,,,授業料値上げ反対の大学高専同盟休校始まる,,,
出来事,1948,7,5,,,,,,,国会法改正,,,
出来事,1948,7,7,,,,,,,地方財政法公布施行,,,
出来事,1948,7,10,,,,,,,建設省発足,,,
出来事,1948,7,15,,,,,,,教育委員会法公布施行,,,
出来事,1948,7,,,,,,,,GHQ、新聞事前検閲廃止,,,
出来事,1948,7,17,,,,,,,昭和電工の汚職事件拡大,,,
出来事,1948,7,20,,,,,,,政府、経済安定10原則発表,,,
出来事,1948,7,,,,,,,,食糧確保臨時措置法公布施行,,,
出来事,1948,7,30,,,,,,,全逓非常事態宣言,,,
出来事,1948,8,1,,,,,,,全日本新聞労働組合結成,,,
出来事,1948,8,6,,,,,,,政府、公務員スト・怠業処分声明,,,
出来事,1948,8,9,,,,,,,国鉄労組、職場放棄戦術開始,,,
出来事,1948,8,21,,,,,,,,,,
出来事,1948,8,,,,,,,,再建整備法による新銀行発足,,,
出来事,1948,9,11,,,,,,,"GHQ,集中排除大幅緩和を発表",,,
出来事,1948,9,15,,,,,,,主婦連合会結成,,,
出来事,1948,9,18,,,,,,,全学連結成大会,,,
出来事,1948,9,19,,,,,,,民自党顧問大野、昭和電工事件で収容,,,
出来事,1948,9,28,,,,,,,人身保護法施行,,,
出来事,1948,9,30,,,,,,,昭和電工事件で栗栖安本長官逮捕,,,
出来事,1948,10,6,,,,,,,西尾前国務相、昭和電工事件で逮捕,,,
出来事,1948,10,7,,,,,,,昭和電工事件で芦田内閣総辞職,,,
出来事,1948,10,14,,,,,,,全日本金属労働組合結成,,,
出来事,1948,10,15,,,,,,,第2次吉田民主自由党内閣成立,,,
出来事,1948,10,19,,,,,,,東宝争議解決,,,
出来事,1948,10,23,,,,,,,全国指導農業協同組合連合会創立,,,
出来事,1948,11,1,,,,,,,教育委員会創立,,,
出来事,1948,11,8,,,,,,,臨時議会開会,,,
出来事,1948,11,12,,,,,,,東京裁判判決下る,,,
出来事,1948,12,2,,,,,,,議会開会,,,
出来事,1948,12,,,,,,,,労働者農民党結党 主席：黒田寿男,,,
出来事,1948,12,7,,,,,,,昭和電工事件で芦田前首相が収容される,,,
出来事,1948,12,8,,,,,,,人事院正式発足,,,
出来事,1948,12,18,,,,,,,米政府、マッカーサーに経済安定9原則を指令 予算の均衡や金融引き締めを内容とする,,,
出来事,1948,12,19,,,,,,,マッカーサー、吉田首相あて書簡で上記の9原則を強く主張,,,
出来事,1948,12,20,,,,,,,日本国有鉄道法・日本専売公社法公布,,,
出来事,1948,12,,,,,,,,"GHQ,ヘブラー労働課長、年末闘争中の各単産にスト中止を勧告",,,
出来事,1948,12,23,,,,,,,内閣不信任案可決 衆院解散,,,
出来事,1948,6,2,,,,,,,公安条例反対の都電スト,,,
出来事,1948,11,1,,,,,,,臨時議会開会,,,
出来事,1948,,,,,,,,,財閥同族支配力排除法　財閥の事業拡大に寄与した人物を追放へ,,,
出来事,1949,4,1,,1950,3,31,,,事業報告より,会員数8.874名→114団体8.188名+個人会員503名、計8.691名,,
出来事,1949,4,1,,1950,3,31,,,事業報告より,"事業内容
漕艇に関しては都下大学艇庫の多数が戦災の為めに消失した事情に鑑み、これ等会員外学生の為め特別の便宜を供与している居るが現在利用先は大学、高校併せて十五校に達して居る。野球テニスに就てもこれ亦同様の方針で学生生徒に限り特に公開の便宜を図って居る次第
",,
出来事,1949,4,1,,1950,3,31,,,事業報告より,"理事
野田大造…元三菱商事株式会社職員/常任理事/
武藤秀三…元株式会社三菱本社職員/常任理事/手当養和会より支給
森田互太郎…元三菱商事株式会社
吉野銓一郎…元養和会職員/手当養和会より支給/兼任総務部長
秋月■五…元養和会職員/手当養和会より支給/兼任千歳農場長
佐藤要人…元養和会医局長/手当養和会より支給/兼任丸ノ内診療所長
監事
河村平之助…元養和会職員/手当養和会より支給
利根川三郎…元養和会職員/手当養和会より支給
",,
出来事,1949,1,23,,,,,,,衆院選 第一党は民自党で過半数 第二党は民主党,,,
出来事,1949,2,16,,,,,,,第3次吉田茂内閣成立,,,
出来事,1949,2,25,,,,,,,ロイヤル米陸軍長官、日本が攻撃されれば米軍が防衛すると声明 警察隊武装を示唆,,,
出来事,1949,3,7,,,,,,,ドッジ米大使、経済安定策を明示,,,
出来事,1949,3,,,,,,,,民主党、野党・連立両派に分裂,,,
出来事,1949,3,19,,,,,,,特別国会開会,,,
出来事,1949,3,24,,,,,,,"GHQ,ミーエス労働教育班長、労働法規改正反対スト許さず、と言明",,,
出来事,1949,4,15,,,,,,,トッジライン,,,
出来事,1949,4,23,,,,,,,"GHQ,1ドル＝360円の為替レート設定指令",,,
出来事,1949,5,12,,,,,,,米政府、中間賠償打ち切りをマッカーサーに命令,,,
出来事,1949,5,25,,,,,,,通商産業省発足,,,
出来事,1949,5,30,,,,,,,東京都公安条例反対デモ,,,
出来事,1949,5,31,,,,,,,人権擁護委員会法公布,,,
出来事,1949,5,,,,,,,,総理府設置法・運輸省設置法公布,,,
出来事,1949,6,1,,,,,,,郵政省・電気通信省・国税庁・国鉄公社・専売公社など発足,,,
出来事,1949,6,,,,,,,,労働組合法・労働関係調査法改正法公布,,,
出来事,1949,6,9,,,,,,,新交番制・行政整理反対の国電スト,,,
出来事,1949,6,10,,,,,,,国電スト拡大 東神奈川人民電車事件起こる,,,
出来事,1949,6,11,,,,,,,"GHQ,国電スト即時中止を命令",,,
出来事,1949,6,29,,,,,,,米陸軍次官補、日本占領長期化を言明,,,
出来事,1949,6,30,,,,,,,平事件 福島県平警察署を労働者らが占拠,,,
出来事,1949,7,1,,,,,,,国鉄人員整理基準発表 国鉄労組遵法闘争を支持,,,
出来事,1949,7,4,,,,,,,国鉄、第1次人員整理通告,,,
出来事,1949,7,5,,,,,,,下山事件 下山国鉄総裁行方不明 6日轢死体で発見,,,
出来事,1949,7,13,,,,,,,国鉄第2次整理を通告,,,
出来事,1949,7,15,,,,,,,三鷹事件 中央線で無人電車暴走し死傷者発生,,,
出来事,1949,7,特定不可,,,,,,,各省の行政整理始まる,,,
出来事,1949,8,17,,,,,,,松川事件 東北本線で旅客列車転覆,,,
出来事,1949,9,15,,,,,,,シャウブ税制改革勧告全文発表,,,
出来事,1949,9,25,,,,,,,ソ連、原爆所持公表,,,
出来事,1949,10,19,,,,,,,東京都条例修正案成立,,,
出来事,1949,10,22,,,,,,,全国大学教授連合、レットバージに対し、学問の自由を保障せよと声明,,,
出来事,1949,11,,,,,,,,米国国務省、対日講和帰巣準備中と発表 全面・単独講和論争活発化,,,
出来事,1949,12,10,,,,,,,新産別結成大会,,,
出来事,1949,12,15,,,,,,,議会開会,,,
出来事,1949,12,,,,,,,,私立学校令公布,,,
出来事,1949,12,20,,,,,,,"GHQ,重要物資統制の大幅撤廃指令",,,
出来事,1949,12,24,,,,,,,吉田首相、保守合同の所信表明,,,
出来事,1949,12,25,,,,,,,マッカーサー、日本人戦犯特赦令を発表,,,
出来事,1950,4,1,,1951,3,31,,,事業報告より,"団体112組5.816名+個人211名計6.027名→団体120組5.865名+個人163名計6.028名
役員
任期切れも全員再選
",,
出来事,1950,4,1,,1951,3,31,,,事業報告より,巣鴨運動場の使用は頓みに活況を呈しことに野球は行内二面のグラウンド丈けでは間に合わず、かねてより臨機借用の隣接本郷中学校庭の外更に天理教々務支庁及外国語学校所有グラウンドの臨時借用を交渉して全員の便宜を計ったが、それでも猶申込全部を希望通り受入れ出来なかった。庭球に於ても使用者が漸増し構内丸面のコートは常に満員であった。コート施設の不備を補ふため一面丈けは霜よけ作業をして冬期中も継続使用に堪える様に工夫する等極力会員の便宜を増すことに努力した。,,
出来事,1950,1,1,,,,,,,マッカーサー、日本の自衛権強調,,,
出来事,1950,1,5,,,,,,,ジェサップ米無任所大臣来日 米国の極東政策6原則を発表 アジア放棄せず・共産革命反対などを内容とする,,,
出来事,1950,1,6,,,,,,,コミンフォルム機関紙が野坂理論を批判,,,
出来事,1950,1,19,,,,,,,社会党が左右両派に分裂,,,
出来事,1950,1,,,,,,,,共産党中央委員会で野坂批判を受け入れる,,,
出来事,1950,1,31,,,,,,,ブラットレー米統合参謀本部議長ら来日 沖縄・日本軍事基地強化を声明,,,
出来事,1950,2,10,,,,,,,"GHQ,沖縄に恒久的基地建設を開始と発表",,,
出来事,1950,3,1,,,,,,,民自党、民主党連立派と合同し、自由党結成,,,
出来事,1950,3,2,,,,,,,池田蔵相、中小企業の一部倒産やむを得ぬ、と発言し問題となる,,,
出来事,1950,4,3,,,,,,,社会党統一大会で左右両派妥協,,,
出来事,1950,4,15,,,,,,,公職選挙法公布,,,
出来事,1950,4,26,,,,,,,野党、外交対策協議会「平和・永世中立・全面講和」を主張する共同声明,,,
出来事,1950,4,27,,,,,,,ダレス、対日早期講和を提唱,,,
出来事,1950,4,28,,,,,,,民主・国民協同党が合同し、国民民主党結成 最高委員長：苫米地義三,,,
出来事,1950,5,3,,,,,,,マッカーサー、共産党は侵略の手先になっていると攻撃,,,
出来事,1950,5,,,,,,,,吉田首相、南原東大総長の全面講和論は「曲学阿世の徒」の空論と発言,,,
出来事,1950,5,18,,,,,,,トルーマン大統領、対日講和交渉の早期開始を要望する旨声明,,,
出来事,1950,5,30,,,,,,,5.30人民決起大会,,,
出来事,1950,6,4,,,,,,,参院選 社会党躍進,,,
出来事,1950,6,,,,,,,,マッカーサー、徳田球一ら共産党中央委員の公職追放を指令,,,
出来事,1950,6,16,,,,,,,国警、集会・デモを禁止する GHQとの折衝を17日に行い、25日解除へ,,,
出来事,1950,6,18,,,,,,,ジョンソン米国務大臣ら来日 東京会談始まる,,,
出来事,1950,6,21,,,,,,,ダレス・マッカーサー会談,,,
出来事,1950,6,25,,,,,,,朝鮮戦争,,,
出来事,1950,6,28,,,,,,,吉田内閣改造,,,
出来事,1950,7,2,,,,,,,金閣寺放火により炎上焼失,,,
出来事,1950,7,8,,,,,,,マッカーサー、吉田首相に警察予備隊創設と海上保安庁増員を指令,,,
出来事,1950,7,11,,,,,,,日本労働組合総評議会、通称総評が結成される 議長：武蔵武雄,,,
出来事,1950,7,13,,,,,,,臨時国会開会,,,
出来事,1950,7,15,,,,,,,特審局、徳田球一らに逮捕状,,,
出来事,1950,7,17,,,,,,,市場が大盛況 軍需ブームが起こった,,,
出来事,1950,7,28,,,,,,,新聞・通信・放送レッドパージ開始,,,
出来事,1950,8,10,,,,,,,警察予備隊令公布発行,,,
出来事,1950,8,11,,,,,,,三鷹事件判決 竹内被告無期懲役,,,
出来事,1950,8,19,,,,,,,外務省、国連協力の外交白書を発表,,,
出来事,1950,8,30,,,,,,,マッカーサー、全労連解散を指令,,,
出来事,1950,9,1,,,,,,,閣議で政府・公共企業隊・地方自治体・学校等から「赤」追放を決定,,,
出来事,1950,9,21,,,,,,,第2次シャウブ税制勧告内容発表,,,
出来事,1950,10,7,,,,,,,ドッジ来日 ディス・インフレ堅持を声明,,,
出来事,1950,10,13,,,,,,,GHQの承認で10000人程度が追放解除,,,
